product_id,image_url,image_index,is_primary
894727002,https://www.gap.com/webcontent/0061/679/308/cn61679308.jpg,1,True
894727002,https://www.gap.com/webcontent/0061/679/311/cn61679311.jpg,2,False
894727002,https://www.gap.com/webcontent/0061/679/332/cn61679332.jpg,3,False
894727002,https://www.gap.com/webcontent/0061/679/326/cn61679326.jpg,4,False
894727002,https://www.gap.com/webcontent/0061/848/016/cn61848016.jpg,5,False
894727002,https://www.gap.com/webcontent/0061/848/009/cn61848009.jpg,6,False
876543002,https://www.gap.com/webcontent/0055/639/325/cn55639325.jpg,1,True
876543002,https://www.gap.com/webcontent/0055/633/814/cn55633814.jpg,2,False
876543002,https://www.gap.com/webcontent/0055/633/312/cn55633312.jpg,3,False
876543002,https://www.gap.com/webcontent/0055/633/317/cn55633317.jpg,4,False
876543002,https://www.gap.com/webcontent/0055/683/549/cn55683549.jpg,5,False
876543002,https://www.gap.com/webcontent/0059/200/201/cn59200201.jpg,6,False
889861002,https://www.gap.com/webcontent/0061/696/688/cn61696688.jpg,1,True
889861002,https://www.gap.com/webcontent/0061/696/707/cn61696707.jpg,2,False
889861002,https://www.gap.com/webcontent/0061/696/704/cn61696704.jpg,3,False
889861002,https://www.gap.com/webcontent/0061/546/394/cn61546394.jpg,4,False
889861002,https://www.gap.com/webcontent/0061/696/703/cn61696703.jpg,5,False
889861002,https://www.gap.com/webcontent/0061/696/738/cn61696738.jpg,6,False
801572002,https://www.gap.com/webcontent/0060/077/293/cn60077293.jpg,1,True
801572002,https://www.gap.com/webcontent/0060/060/356/cn60060356.jpg,2,False
801572002,https://www.gap.com/webcontent/0060/064/502/cn60064502.jpg,3,False
801572002,https://www.gap.com/webcontent/0060/064/592/cn60064592.jpg,4,False
801572002,https://www.gap.com/webcontent/0060/064/609/cn60064609.jpg,5,False
801572002,https://www.gap.com/webcontent/0059/643/012/cn59643012.jpg,6,False
709155002,https://www.gap.com/webcontent/0056/456/204/cn56456204.jpg,1,True
709155002,https://www.gap.com/webcontent/0056/456/159/cn56456159.jpg,2,False
709155002,https://www.gap.com/webcontent/0056/456/084/cn56456084.jpg,3,False
709155002,https://www.gap.com/webcontent/0056/456/073/cn56456073.jpg,4,False
709155002,https://www.gap.com/webcontent/0026/536/730/cn26536730.jpg,5,False
709155002,https://www.gap.com/webcontent/0056/456/082/cn56456082.jpg,6,False
737720002,https://www.gap.com/webcontent/0057/232/046/cn57232046.jpg,1,True
737720002,https://www.gap.com/webcontent/0057/229/935/cn57229935.jpg,2,False
737720002,https://www.gap.com/webcontent/0057/229/953/cn57229953.jpg,3,False
737720002,https://www.gap.com/webcontent/0057/229/960/cn57229960.jpg,4,False
737720002,https://www.gap.com/webcontent/0057/333/113/cn57333113.jpg,5,False
737720002,https://www.gap.com/webcontent/0057/339/717/cn57339717.jpg,6,False
843803042,https://www.gap.com/webcontent/0060/500/412/cn60500412.jpg,1,True
843803042,https://www.gap.com/webcontent/0060/497/410/cn60497410.jpg,2,False
843803042,https://www.gap.com/webcontent/0060/497/485/cn60497485.jpg,3,False
843803042,https://www.gap.com/webcontent/0060/497/500/cn60497500.jpg,4,False
843803042,https://www.gap.com/webcontent/0060/518/561/cn60518561.jpg,5,False
843803042,https://www.gap.com/webcontent/0060/497/507/cn60497507.jpg,6,False
789983002,https://www.gap.com/webcontent/0054/852/720/cn54852720.jpg,1,True
789983002,https://www.gap.com/webcontent/0020/346/599/cn20346599.jpg,2,False
789983002,https://www.gap.com/webcontent/0054/852/707/cn54852707.jpg,3,False
789983002,https://www.gap.com/webcontent/0020/346/629/cn20346629.jpg,4,False
789983002,https://www.gap.com/webcontent/0020/405/608/cn20405608.jpg,5,False
843804002,https://www.gap.com/webcontent/0060/481/452/cn60481452.jpg,1,True
843804002,https://www.gap.com/webcontent/0060/481/462/cn60481462.jpg,2,False
843804002,https://www.gap.com/webcontent/0060/481/468/cn60481468.jpg,3,False
843804002,https://www.gap.com/webcontent/0060/481/475/cn60481475.jpg,4,False
843804002,https://www.gap.com/webcontent/0060/481/492/cn60481492.jpg,5,False
843804002,https://www.gap.com/webcontent/0060/481/484/cn60481484.jpg,6,False
887832002,https://www.gap.com/webcontent/0061/860/272/cn61860272.jpg,1,True
887832002,https://www.gap.com/webcontent/0061/823/398/cn61823398.jpg,2,False
887832002,https://www.gap.com/webcontent/0061/823/423/cn61823423.jpg,3,False
887832002,https://www.gap.com/webcontent/0061/823/454/cn61823454.jpg,4,False
887832002,https://www.gap.com/webcontent/0061/823/477/cn61823477.jpg,5,False
887832002,https://www.gap.com/webcontent/0061/829/556/cn61829556.jpg,6,False
889857002,https://www.gap.com/webcontent/0061/730/158/cn61730158.jpg,1,True
889857002,https://www.gap.com/webcontent/0061/455/385/cn61455385.jpg,2,False
889857002,https://www.gap.com/webcontent/0061/455/463/cn61455463.jpg,3,False
889857002,https://www.gap.com/webcontent/0061/455/551/cn61455551.jpg,4,False
889857002,https://www.gap.com/webcontent/0061/455/608/cn61455608.jpg,5,False
889857002,https://www.gap.com/webcontent/0061/455/658/cn61455658.jpg,6,False
823097002,https://www.gap.com/webcontent/0060/302/135/cn60302135.jpg,1,True
